Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear
URXMEP	Mono-ethyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXMEP	Mono-ethyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_F	Phthalates - Urine	2009	2010
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	PHTHTE_E	Phthalates - Urine	2007	2008
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	PHTHTE_F	Phthalates - Urine	2009	2010
URXMHP	Mono-(2-ethyl)-hexyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_F	Phthalates - Urine	2009	2010
URXMIB	Mono-isobutyl pthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMIB	Mono-isobutyl phthalate	PHTHTE_E	Phthalates - Urine	2007	2008
URXMIB	Mono-isobutyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMIB	Mono-isobutyl phthalate	PHTHTE_F	Phthalates - Urine	2009	2010
URXMNM	Mono-n-methyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMNM	Mono-n-methyl phthalate	PHTHTE_E	Phthalates - Urine	2007	2008
URXMNM	Mono-n-methyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMNM	Mono-n-methyl phthalate	PHTHTE_F	Phthalates - Urine	2009	2010
URXMNP	Mono-isononyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXMNP	Mono-isononyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_F	Phthalates - Urine	2009	2010
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate	PHTHTE_E	Phthalates - Urine	2007	2008
URXMOH	Mono-(2-ethyl-5-oxohexl) phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate	PHTHTE_F	Phthalates - Urine	2009	2010
URXMOP	Mono-n-octyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMOP	Mono-n-octyl phthalate (ng/mL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXMOP	Mono-n-octyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMOP	Mono-n-octyl phthalate (ng/mL)	PHTHTE_F	Phthalates - Urine	2009	2010
URXMZP	Mono-benzyl phthalate	PHTHTE_D	Phthalates - Urine	2005	2006
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXMZP	Mono-benzyl phthalate (ng/mL)	L24PH_C	Phthalates - Urine	2003	2004
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_F	Phthalates - Urine	2009	2010
URXUCR	Creatinine, urine (mg/dL)	PHTHTE_D	Phthalates - Urine	2005	2006
URXUCR	Creatinine, urine (mg/dL)	PHTHTE_E	Phthalates - Urine	2007	2008
URXUCR	Creatinine, urine (mg/dL)	L24PH_C	Phthalates - Urine	2003	2004
URXUCR	Creatinine, urine (mg/dL)	PHTHTE_F	Phthalates - Urine	2009	2010
WTSB2YR	Environmental B Two-year weights	PHTHTE_D	Phthalates - Urine	2005	2006
WTSB2YR	Environmental B Two-year weights	PHTHTE_E	Phthalates - Urine	2007	2008
WTSB2YR	Two-year MEC weights of subsample B	L24PH_C	Phthalates - Urine	2003	2004
WTSB2YR	Environmental B Two-year weights	PHTHTE_F	Phthalates - Urine	2009	2010
URXCNP	Mono(carboxynonyl) Phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXCOP	Mono(carboxyoctyl) Phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXECP	Mono-2-ethyl-5-carboxypentyl phthalate	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMC1	Mono-(3-carboxypropyl) phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMHH	Mono-(2-ethl-5-hydrxhxyl) phthte (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMHNC	MHNC (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMIB	Mono-isobutyl phthalate	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMNM	Mono-n-methyl phthalate	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXUCR	Creatinine, urine (mg/dL)	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
WTSA2YR	Subsample A weights	PHTHTE_G	Phthalates & Plasticizers Metabolites - Urine	2011	2012
URXCNP	Mono(carboxynonyl) Phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXCNP	Mono(carboxynonyl) Phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXCOP	Mono(carboxyoctyl) Phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXCOP	Mono(carboxyoctyl) Phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXECP	Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXECP	Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXHIBP	Mono-2-hydroxy-iso-butyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMC1	Mono-(3-carboxypropyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMC1	Mono-(3-carboxypropyl) phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMCOH	Cyclohexane-1,2-dicarboxylic acid-mono(carboxyoctyl) ester phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMHBP	Mono-3-hydroxy-n-butyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMHNC	Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMHNC	Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMIB	Mono-isobutyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMIB	Mono-isobutyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
URXUCR	Creatinine, urine (mg/dL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
WTSB2YR	Environmental B 2-year weights	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014
WTSB2YR	Environmental B 2-year weights	PHTHTE_I	Phthalates and Plasticizers Metabolites - Urine	2015	2016
SSURHIBP	Mono-2-hydroxy-iso-butyl phthalate (ng/mL)	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014
SSURMHBP	Mono-3-hydroxy-n-butyl phthalate (ng/mL)	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014
URXUCR	Creatinine, urine (mg/dL)	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014
WTSB2YR	Environmental B 2-year weights	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014
URXDAZ	Daidzein (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXDMA	o-Desmethylangolensin (O-DMA) (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXEQU	Equol (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXETD	Enterodiol (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXETL	Enterolactone (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXGNS	Genistein (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMC1	Mono-(3-carboxypropyl) phthalate	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMCP	Mono-cyclohexyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMEP	Mono-ethyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMIB	Mono-isobutyl pthalate	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMNM	Mono-n-methyl phthalate	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMNP	Mono-isononyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMOP	Mono-n-octyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXMZP	Mono-benzyl phthalate (ng/mL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP01	1-napthol	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP02	2-napthol	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP03	3-fluorene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP04	2-fluorene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP05	3-phenanthrene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP06	1-phenanthrene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP07	2-phenanthrene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP09	3-fluoranthene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXP10	1-pyrene (ng/L)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXUCR	Creatinine, urine (mg/dL)	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
WTSPH2YR	Phthalate Subsample 2 year Mec Weight	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
WTSPH4YR	Phthalate Subsample 4 year Mec	PHPYPA_B	Phthalates, Phytoestrogens & PAHs - Urine	2001	2002
URXDAZ	Daidzein (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXDMA	o-Desmethylangolensin (O-DMA) (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXEQU	Equol (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXETD	Enterodiol (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXETL	Enterolactone (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXGNS	Genistein (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMCP	Mono-cyclohexyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMEP	Mono-ethyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMNP	Mono-isononyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMOP	Mono-n-octyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXMZP	Mono-benzyl phthalate (ng/mL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXP09	3-fluoranthene (ng/L)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXUCR	Creatinine, urine (mg/dL)	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH01	Phthalate Mec Weight Jack Knife Rep 01	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH02	Phthalate Mec Weight Jack Knife Rep 02	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH03	Phthalate Mec Weight Jack Knife Rep 03	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH04	Phthalate Mec Weight Jack Knife Rep 04	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH05	Phthalate Mec Weight Jack Knife Rep 05	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH06	Phthalate Mec Weight Jack Knife Rep 06	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH07	Phthalate Mec Weight Jack Knife Rep 07	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH08	Phthalate Mec Weight Jack Knife Rep 08	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH09	Phthalate Mec Weight Jack Knife Rep 09	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH10	Phthalate Mec Weight Jack Knife Rep 10	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH11	Phthalate Mec Weight Jack Knife Rep 11	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH12	Phthalate Mec Weight Jack Knife Rep 12	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH13	Phthalate Mec Weight Jack Knife Rep 13	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH14	Phthalate Mec Weight Jack Knife Rep 14	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH15	Phthalate Mec Weight Jack Knife Rep 15	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH16	Phthalate Mec Weight Jack Knife Rep 16	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH17	Phthalate Mec Weight Jack Knife Rep 17	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH18	Phthalate Mec Weight Jack Knife Rep 18	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH19	Phthalate Mec Weight Jack Knife Rep 19	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH20	Phthalate Mec Weight Jack Knife Rep 20	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH21	Phthalate Mec Weight Jack Knife Rep 21	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH22	Phthalate Mec Weight Jack Knife Rep 22	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH23	Phthalate Mec Weight Jack Knife Rep 23	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH24	Phthalate Mec Weight Jack Knife Rep 24	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH25	Phthalate Mec Weight Jack Knife Rep 25	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH26	Phthalate Mec Weight Jack Knife Rep 26	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH27	Phthalate Mec Weight Jack Knife Rep 27	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH28	Phthalate Mec Weight Jack Knife Rep 28	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH29	Phthalate Mec Weight Jack Knife Rep 29	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH2YR	Phthalate Subsample 2 year Mec Weight	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH30	Phthalate Mec Weight Jack Knife Rep 30	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH31	Phthalate Mec Weight Jack Knife Rep 31	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH32	Phthalate Mec Weight Jack Knife Rep 32	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH33	Phthalate Mec Weight Jack Knife Rep 33	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH34	Phthalate Mec Weight Jack Knife Rep 34	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH35	Phthalate Mec Weight Jack Knife Rep 35	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH36	Phthalate Mec Weight Jack Knife Rep 36	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH37	Phthalate Mec Weight Jack Knife Rep 37	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH38	Phthalate Mec Weight Jack Knife Rep 38	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH39	Phthalate Mec Weight Jack Knife Rep 39	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH40	Phthalate Mec Weight Jack Knife Rep 40	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH41	Phthalate Mec Weight Jack Knife Rep 41	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH42	Phthalate Mec Weight Jack Knife Rep 42	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH43	Phthalate Mec Weight Jack Knife Rep 43	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH44	Phthalate Mec Weight Jack Knife Rep 44	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH45	Phthalate Mec Weight Jack Knife Rep 45	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH46	Phthalate Mec Weight Jack Knife Rep 46	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH47	Phthalate Mec Weight Jack Knife Rep 47	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH48	Phthalate Mec Weight Jack Knife Rep 48	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH49	Phthalate Mec Weight Jack Knife Rep 49	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH4YR	Phthalate Subsample 4 year Mec	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH50	Phthalate Mec Weight Jack Knife Rep 50	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH51	Phthalate Mec Weight Jack Knife Rep 51	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
WTSPH52	Phthalate Mec Weight Jack Knife Rep 52	PHPYPA	Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates	1999	2000
URXDAZ	Daidzein (ng/mL)	L06PHY_C	Phytoestrogens - Urine	2003	2004
URXDAZ	Daidzein (ng/mL)	PHYTO_D	Phytoestrogens - Urine	2005	2006
URXDAZ	Daidzein (ng/mL)	PHYTO_E	Phytoestrogens - Urine	2007	2008
URXDAZ	Daidzein (ng/mL)	PHYTO_F	Phytoestrogens - Urine	2009	2010
URXDMA	o-Desmethylangolensin (O-DMA) (ng/mL)	L06PHY_C	Phytoestrogens - Urine	2003	2004
URXDMA	O-Desmethylangolensin (O-DMA) (ng/mL)	PHYTO_D	Phytoestrogens - Urine	2005	2006
URXDMA	O-Desmethylangolensin (O-DMA) (ng/mL)	PHYTO_E	Phytoestrogens - Urine	2007	2008
URXDMA	O-Desmethylangolensin (O-DMA) (ng/mL)	PHYTO_F	Phytoestrogens - Urine	2009	2010
URXEQU	Equol (ng/mL)	L06PHY_C	Phytoestrogens - Urine	2003	2004
URXEQU	Equol (ng/mL)	PHYTO_D	Phytoestrogens - Urine	2005	2006
URXEQU	Equol (ng/mL)	PHYTO_E	Phytoestrogens - Urine	2007	2008
